active,area,configid,lat,long,meter number,sub area,zone
0,Route 05,979,39.95782,-82.99754,EG22,RICH ST,"Columbus, OH Default Zone"
1,Route 05,979,39.957638,-82.99913,EG2,RICH ST,"Columbus, OH Default Zone"
1,Route 05,1675,39.95727,-83.00211,WG110,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.95805,-83.00035,WH3,WALNUT ST W,"Columbus, OH Default Zone"
1,Route 06,1703,39.96274,-82.99508,EN253,BROAD ST E,"Columbus, OH Default Zone"
1,Route 05,979,39.955765,-83.00344,WE208,MAIN ST,"Columbus, OH Default Zone"
1,Route 05,1675,39.957172,-83.002846,WG154,RICH ST W,"Columbus, OH Default Zone"
1,Route 06,4269,39.962994,-82.99496,EN254,BROAD ST E,"Columbus, OH Default Zone"
1,Route 05,5743,39.9574,-83.00111,WG56,RICH ST W,"Columbus, OH Default Zone"
0,Route 05,4265,39.95748,-83.00027,WG08,RICH ST W,"Columbus, OH Default Zone"
1,Route 06,4269,39.96296,-82.9952,EN248,BROAD ST E,"Columbus, OH Default Zone"
1,Route 05,1675,39.95719,-83.00269,WG150,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,5743,39.95572,-83.00251,WE151,MAIN ST W,"Columbus, OH Default Zone"
1,Route 05,980,39.954185,-83.004005,WC211,MOUND ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.957302,-83.00187,WG104,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.95716,-83.00294,WG156,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,980,39.95434,-83.003876,WC258,MOUND ST W,"Columbus, OH Default Zone"
1,Route 05,4079,39.955,-83.00395,WD258,NOBLE ST W,"Columbus, OH Default Zone"
1,Route 05,980,39.954163,-83.00417,WC215,MOUND ST W,"Columbus, OH Default Zone"
1,Route 05,4079,39.955006,-83.00389,WD256,NOBLE ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.957184,-83.00277,WG152,RICH ST W,"Columbus, OH Default Zone"
1,Route 06,4269,39.96295,-82.99528,EN246,BROAD ST E,"Columbus, OH Default Zone"
1,Route 06,4269,39.96316,-82.99342,EN286,BROAD ST E,"Columbus, OH Default Zone"
1,Route 05,1675,39.957264,-83.0022,WG112,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.958496,-83.002045,WI103,TOWN ST W,"Columbus, OH Default Zone"
1,Route 05,5743,39.957855,-83.0015,SI312,FRONT ST S,"Columbus, OH Default Zone"
0,Route 05,4265,39.956493,-83.00124,SI450,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,980,39.954346,-83.00381,WC256,MOUND ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.958504,-83.00199,WI101,TOWN ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.957283,-83.00203,WG108,RICH ST W,"Columbus, OH Default Zone"
1,Route 06,4269,39.96298,-82.99503,EN252,BROAD ST E,"Columbus, OH Default Zone"
1,Route 06,4269,39.963127,-82.99375,EN278,BROAD ST E,"Columbus, OH Default Zone"
1,Route 05,980,39.954403,-83.0033,WC208,MOUND ST W,"Columbus, OH Default Zone"
1,Route 05,980,39.954178,-83.0041,WC213,MOUND ST W,"Columbus, OH Default Zone"
0,Route 05,4265,39.957474,-83.000336,WG10,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,16006,39.95714,-83.0031,WG160,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,979,39.957645,-82.99906,EG4,RICH ST,"Columbus, OH Default Zone"
1,Route 05,1675,39.957153,-83.00301,WG158,RICH ST W,"Columbus, OH Default Zone"
1,Route 05,1675,39.95843,-83.00088,SJ303,WALL ST S,"Columbus, OH Default Zone"
0,Route 05,979,39.961178,-82.998795,xSG121,SECOND ST,"Columbus, OH Default Zone"
1,Route 04,1675,39.954494,-83.00252,WC132,Mound St W,"Columbus, OH Default Zone"
1,Route 04,979,39.955177,-82.99832,SL560,Pearl St S,"Columbus, OH Default Zone"
1,Route 05,980,39.954903,-83.00426,SE513,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,979,39.956036,-83.003075,SG135,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,5743,39.957535,-83.00164,SI327,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,980,39.954784,-83.00424,SE517,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,980,39.954727,-83.004234,SE519,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,5743,39.958057,-83.00175,SI311,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,5743,39.958298,-83.001595,SI304,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,5743,39.956326,-83.00142,SI453,FRONT ST S,"Columbus, OH Default Zone"
0,Route 04,986,39.955067,-82.9976,EC38,Mound St E,"Columbus, OH Default Zone"
1,Route 04,979,39.95523,-82.99833,SL558,Pearl St S,"Columbus, OH Default Zone"
1,Route 05,980,39.958256,-83.00254,SH302,LUDLOW ST S,"Columbus, OH Default Zone"
1,Route 05,5743,39.95798,-83.001724,SI313,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,979,39.95569,-83.00404,WE222,MAIN ST,"Columbus, OH Default Zone"
1,Route 05,979,39.96128,-83.00317,SG4,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,979,39.961166,-83.00309,SG8,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 05,5743,39.958275,-83.001785,SI305,FRONT ST S,"Columbus, OH Default Zone"
1,Route 05,5743,39.955936,-83.00061,WE55,MAIN ST W,"Columbus, OH Default Zone"
1,Route 05,4079,39.95502,-83.00373,WD252,NOBLE ST W,"Columbus, OH Default Zone"
1,Route 05,979,39.95947,-83.002655,SG50,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 07,980,39.972527,-83.00754,WBB303,SPRUCE ST W,"Columbus, OH Default Zone"
1,Route 09,4266,39.957127,-82.99012,EE353,MAIN ST E,"Columbus, OH Default Zone"
0,Route 09,4266,39.961178,-82.998795,EC237,MOUND ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95712,-82.991646,EE328,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95696,-82.991585,EE321,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95702,-82.99107,EE329,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95726,-82.99043,EE354,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.961178,-82.998795,EC207,MOUND ST E,"Columbus, OH Default Zone"
0,Route 09,4266,39.961178,-82.998795,EC206,MOUND ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.957047,-82.99084,EE335,MAIN ST E,"Columbus, OH Default Zone"
1,Route 09,4266,39.95709,-82.99051,EE343,MAIN ST E,"Columbus, OH Default Zone"
0,Route 10,1675,39.99552,-83.012375,UW222,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.99554,-83.012886,UW230,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,12565,39.993443,-83.014175,UW900,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 10,12564,39.99361,-83.014404,UW905,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 11,32713,39.99992,-83.00652,UE315,FIFTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 11,32714,40.000027,-83.00653,UE308,FIFTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 10,981,39.99524,-83.007614,UW99,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.99524,-83.007614,UW177,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.995388,-83.011375,UW185,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.995396,-83.011635,UW191,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 10,1675,39.995014,-83.00965,UW305,HUNTER AVE W,"Columbus, OH Default Zone"
1,Route 10,12565,39.993595,-83.014206,UW904,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 10,1675,39.99525,-83.010895,UW251,HIGHLAND AVE W,"Columbus, OH Default Zone"
1,Route 10,12565,39.994743,-83.014435,UW956,NEIL AVE N,"Columbus, OH Default Zone"
1,Route 10,4783,39.99559,-83.014175,UW262,ELEVENTH AVE W,"Columbus, OH Default Zone"
1,Route 30,980,0.0,0.0,ET387,SPRING ST E,"Columbus, OH Default Zone"
1,Route 29,987,39.959507,-83.00026,SK63,High St S,"Columbus, OH Default Zone"
0,Route 30,980,39.97214,-82.98876,EZ577,Jack Gibbs Blvd E,"Columbus, OH Default Zone"
1,Route 29,987,39.959152,-83.00018,SK75,High St S,"Columbus, OH Default Zone"
1,Route 30,980,0.0,0.0,ET379,SPRING ST E,"Columbus, OH Default Zone"
0,Route 30,980,39.972183,-82.98985,EZ551,Jack Gibbs Blvd E,"Columbus, OH Default Zone"
1,Route 30,980,0.0,0.0,ET381,SPRING ST E,"Columbus, OH Default Zone"
1,Route 29,987,39.95921,-83.00019,SK73,High St S,"Columbus, OH Default Zone"
0,Route 30,980,39.972168,-82.989365,EZ563,Jack Gibbs Blvd E,"Columbus, OH Default Zone"
1,Route 12,1675,40.00829,-83.00926,UE597,NORTHWOOD AVE E,"Columbus, OH Default Zone"
1,Route 12,4269,40.00983,-83.01021,UW1063,HIGH ST N,"Columbus, OH Default Zone"
1,Route 12,32714,40.002083,-83.00669,UE418,SEVENTEENTH AVE E,"Columbus, OH Default Zone"
0,Route 12,1675,40.000767,-83.007805,UE373,SIXTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 12,1675,40.008385,-83.009415,UE590,NORTHWOOD AVE E,"Columbus, OH Default Zone"
1,Route 12,1675,39.99445,-83.00709,UW607,HIGH ST N,"Columbus, OH Default Zone"
1,Route 12,1675,40.008293,-83.00938,UE593,NORTHWOOD AVE E,"Columbus, OH Default Zone"
1,Route 05,4079,39.955315,-83.00418,SE502,CIVIC CENTER DR S,"Columbus, OH Default Zone"
1,Route 15,980,39.9645,-82.99377,EP316,GAY ST E,"Columbus, OH Default Zone"
1,Route 15,979,39.961178,-82.998795,EP214,GAY ST E,"Columbus, OH Default Zone"
1,Route 15,980,39.961178,-82.998795,EP305,GAY ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.95959,-82.993935,EI262,TOWN ST E,"Columbus, OH Default Zone"
1,Route 22,980,39.6666,-82.98705,ER600,LONG ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.969406,-82.99311,EY400,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 16,984,39.975555,-83.00472,K372,PARK ST N,"Columbus, OH Default Zone"
0,Route 24,979,39.975025,-83.00301,K504,HIGH ST N on cap,"Columbus, OH Default Zone"
0,Route 24,979,39.978996,-83.00192,K287,KERR ST N,"Columbus, OH Default Zone"
1,Route 24,979,39.97866,-83.004456,K316,HUBBARD AVE W,"Columbus, OH Default Zone"
0,Route 24,979,39.979176,-83.00264,K288,HUBBARD AVE,"Columbus, OH Default Zone"
1,Route 24,979,39.975063,-83.00223,P16,PEARL ST LOT,"Columbus, OH Default Zone"
1,Route 24,979,39.976845,-83.00312,K181,LINCOLN ST E,"Columbus, OH Default Zone"
1,Route 24,979,39.979465,-83.00324,K1409,PEARL ST,"Columbus, OH Default Zone"
0,Route 24,979,39.97914,-83.00209,K271,HUBBARD AVE E,"Columbus, OH Default Zone"
0,Route 27,980,39.96934,-82.991425,EY506,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.96837,-82.991936,NT422,GRANT ST N,"Columbus, OH Default Zone"
1,Route 27,980,39.9695,-82.99544,EY310,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.96946,-82.99433,EY350,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.969368,-82.9948,EY321,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.96883,-82.99565,EX304,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.96933,-82.99118,EY512,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.96928,-82.99245,EY409,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.96947,-82.99476,EY322,MT VERNON AVE E,"Columbus, OH Default Zone"
1,Route 27,980,39.968807,-82.995285,EX314,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.96883,-82.99574,EX302,NAGHTEN ST E,"Columbus, OH Default Zone"
1,Route 27,4079,39.971394,-82.99061,EZ526,MCCOY ST E,"Columbus, OH Default Zone"
1,Route 27,980,39.96952,-82.995766,EY300,MT VERNON AVE E,"Columbus, OH Default Zone"
0,Route 22,4079,39.9654,-82.98779,EP671,GAY ST E,"Columbus, OH Default Zone"
1,Route 22,4269,39.96403,-82.985855,EN726,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,980,39.966072,-82.987045,EQ706,BOONE ST E,"Columbus, OH Default Zone"
1,Route 22,4269,39.96398,-82.98635,EN714,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4269,39.964,-82.98619,EN718,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4269,39.96411,-82.98515,EN750,BROAD ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.965206,-82.98945,EP601,GAY ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.96534,-82.98916,EP658,GAY ST E,"Columbus, OH Default Zone"
1,Route 22,980,39.96606,-82.987114,EQ704,BOONE ST E,"Columbus, OH Default Zone"
1,Route 22,1703,39.96372,-82.98649,EN709,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4266,39.96457,-82.9844,NZ10,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4269,39.96396,-82.98651,EN710,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4269,39.96406,-82.98562,EN732,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4269,39.964073,-82.985535,EN734,BROAD ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.96532,-82.989395,EP652,GAY ST E,"Columbus, OH Default Zone"
1,Route 22,4266,39.96463,-82.984406,NZ12,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,1703,39.963753,-82.98622,EN715,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4269,39.963966,-82.986435,EN712,BROAD ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.96524,-82.98913,EP609,GAY ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.96548,-82.98793,EP684,GAY ST E,"Columbus, OH Default Zone"
1,Route 22,4266,39.9664,-82.98477,NZ152,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4269,39.96395,-82.98657,EN708,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4266,39.96441,-82.98456,NZ5,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.96605,-82.98449,NZ120,JEFFERSON AVE N,"Columbus, OH Default Zone"
0,Route 22,980,39.96533,-82.988396,EP653,GAY ST E,"Columbus, OH Default Zone"
1,Route 12,32714,40.002,-83.007385,UE400,SEVENTEENTH AVE E,"Columbus, OH Default Zone"
0,Route 12,4269,40.00868,-83.009895,UW1015,HIGH ST N,"Columbus, OH Default Zone"
1,Route 25,979,39.98071,-83.00479,K893,PRICE AVE W,"Columbus, OH Default Zone"
1,Route 25,979,39.980446,-83.00369,K1459,PEARL ST,"Columbus, OH Default Zone"
1,Route 17,1675,39.95586,-82.994804,SO550,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 17,1675,39.9559,-82.9966,SO549,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 17,4266,39.95732,-82.9932,SQ424,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,982,39.95656,-82.993195,SQ501,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,1675,39.95647,-82.99493,SO500,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 17,982,39.95732,-82.993324,SQ415,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,985,39.956528,-82.99304,SQ502,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,985,39.9564,-82.99303,SQ506,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,985,39.955887,-82.99293,SQ518,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,4266,39.95725,-82.99319,SQ426,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 17,1675,39.956352,-82.99491,SO504,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 17,1675,39.95558,-82.994965,SO555,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 17,1675,39.95771,-82.995186,SO402,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 17,1675,39.95722,-82.99508,SO450,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.963005,-83.0027,NI19,FRONT ST N,"Columbus, OH Default Zone"
0,Route 25,979,39.961178,-82.998795,K852,HIGH ST N,"Columbus, OH Default Zone"
1,Route 09,4266,39.961178,-82.998795,EC223,MOUND ST E,"Columbus, OH Default Zone"
1,Route 08,979,39.96031,-82.99821,EK35,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.961784,-82.994064,SQ60,FIFTH ST S,"Columbus, OH Default Zone"
1,Route 08,982,39.960873,-82.99331,EK259,STATE ST E,"Columbus, OH Default Zone"
1,Route 09,982,39.956833,-82.99275,EE305,MAIN ST E,"Columbus, OH Default Zone"
1,Route 07,979,39.971554,-83.0034,WAA50,VINE ST W,"Columbus, OH Default Zone"
1,Route 01,979,39.963676,-83.00283,NI105,Front St N,"Columbus, OH Default Zone"
1,Route 01,979,39.965588,-83.00298,NI250,Front St N,"Columbus, OH Default Zone"
1,Route 01,979,39.96462,-83.0033,WR105,Long St W,"Columbus, OH Default Zone"
0,Route 01,979,39.964348,-83.00296,NI125,Front St N,"Columbus, OH Default Zone"
1,Route 30,980,0.0,0.0,ET508,SPRING ST E,"Columbus, OH Default Zone"
0,Route 30,980,39.972134,-82.98858,EZ581,Jack Gibbs Blvd E,"Columbus, OH Default Zone"
1,Route 08,4266,39.961792,-82.99281,EL322,OAK ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.96215,-82.99257,SS53,SIXTH ST S,"Columbus, OH Default Zone"
1,Route 08,982,39.961414,-82.99544,EL207,OAK ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.96096,-82.99254,EK277,STATE ST E,"Columbus, OH Default Zone"
1,Route 22,980,39.96644,-82.98897,ER520,LONG ST E,"Columbus, OH Default Zone"
1,Route 22,980,39.966553,-82.98801,ER538,LONG ST E,"Columbus, OH Default Zone"
1,Route 22,980,39.961178,-82.998795,ER655,LONG ST E,"Columbus, OH Default Zone"
1,Route 22,980,39.961178,-82.998795,NW108,WASHINGTON AVE N,"Columbus, OH Default Zone"
1,Route 22,985,39.96278,-82.98682,SW6,WASHINGTON AVE S,"Columbus, OH Default Zone"
1,Route 23,979,39.988407,-83.00568,K1012,N. High St.,"Columbus, OH Default Zone"
0,Route 23,5107,39.961178,-82.998795,WN2056,N. High St.,"Columbus, OH Default Zone"
0,Route 23,5107,39.961178,-82.998795,WN2150,N. High St.,"Columbus, OH Default Zone"
0,Route 23,5107,39.961178,-82.998795,WN2050,N. High St.,"Columbus, OH Default Zone"
0,Route 23,5107,39.961178,-82.998795,WN2102,N. High St.,"Columbus, OH Default Zone"
1,Route 23,979,39.9876,-83.00571,K1009,N. High St.,"Columbus, OH Default Zone"
1,Route 22,980,39.9662,-82.98748,NW172,WASHINGTON AVE N,"Columbus, OH Default Zone"
1,Route 23,979,39.98852,-83.0057,K1016,N. High St.,"Columbus, OH Default Zone"
0,Route 23,982,39.961178,-82.998795,WN2001,N. High St.,"Columbus, OH Default Zone"
1,Route 23,979,39.987682,-83.00554,K1000,N. High St.,"Columbus, OH Default Zone"
0,Route 23,982,39.961178,-82.998795,WN2153,N. High St.,"Columbus, OH Default Zone"
1,Route 22,985,39.9629,-82.98685,SW2,WASHINGTON AVE S,"Columbus, OH Default Zone"
0,Route 23,982,39.961178,-82.998795,WN2101,N. High St.,"Columbus, OH Default Zone"
1,Route 23,979,39.98953,-83.00608,K1107,N. High St.,"Columbus, OH Default Zone"
1,Route 22,980,39.961178,-82.998795,NW106,WASHINGTON AVE N,"Columbus, OH Default Zone"
1,Route 23,979,39.987663,-83.005714,K1011,N. High St.,"Columbus, OH Default Zone"
1,Route 23,979,39.98779,-83.005745,K1015,N. High St.,"Columbus, OH Default Zone"
0,Route 23,982,39.961178,-82.998795,WN2017,N. High St.,"Columbus, OH Default Zone"
1,Route 23,979,39.98988,-83.00615,K1113,N. High St.,"Columbus, OH Default Zone"
1,Route 22,980,39.96614,-82.988785,NV118,NINTH ST N,"Columbus, OH Default Zone"
1,Route 23,979,39.98934,-83.00605,K1103,N. High St.,"Columbus, OH Default Zone"
1,Route 01,1675,39.962353,-83.00433,NG3,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,1675,39.96501,-82.99971,ER37,Long St E,"Columbus, OH Default Zone"
1,Route 01,979,39.9654,-83.00474,NG210,Marconi Blvd,"Columbus, OH Default Zone"
0,Route 01,1675,39.964943,-83.00051,ER11,Long St E,"Columbus, OH Default Zone"
1,Route 01,979,39.963936,-83.00289,NI113,Front St N,"Columbus, OH Default Zone"
1,Route 01,979,39.96497,-83.00287,NI200,Front St N,"Columbus, OH Default Zone"
1,Route 01,1675,39.965183,-82.99977,ER30,Long St E,"Columbus, OH Default Zone"
1,Route 01,1675,39.965065,-83.00082,ER4,Long St E,"Columbus, OH Default Zone"
1,Route 01,1675,39.96792,-82.999695,EV74,Chestnut St E,"Columbus, OH Default Zone"
1,Route 01,979,39.964863,-83.00258,WR34,Long St W,"Columbus, OH Default Zone"
1,Route 01,1675,39.965603,-83.00033,NL207,Pearl St N,"Columbus, OH Default Zone"
1,Route 01,979,39.9664,-82.99966,ET37,Spring St E,"Columbus, OH Default Zone"
1,Route 01,979,39.966267,-83.00081,ET9,Spring St E,"Columbus, OH Default Zone"
0,Route 01,983,39.96527,-83.00293,NI210,Front St N,"Columbus, OH Default Zone"
1,Route 01,1675,39.96503,-82.99956,ER41,Long St E,"Columbus, OH Default Zone"
1,Route 01,1675,39.96247,-83.00438,NG7,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,979,39.963993,-83.0029,NI115,Front St N,"Columbus, OH Default Zone"
1,Route 01,1675,39.962845,-83.004456,NG19,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,979,39.96552,-83.00477,NG214,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,979,39.964855,-83.00265,WR157,Long St W,"Columbus, OH Default Zone"
0,Route 01,1675,39.964943,-83.00044,ER13,Long St E,"Columbus, OH Default Zone"
1,Route 01,1675,39.965603,-83.00033,NL211,Pearl St N,"Columbus, OH Default Zone"
0,Route 01,983,39.96514,-83.00291,NI206,Front St N,"Columbus, OH Default Zone"
0,Route 01,979,39.964947,-83.00181,WR31,Long St W,"Columbus, OH Default Zone"
1,Route 01,1675,39.96254,-83.004395,NG9,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,979,39.96464,-83.00316,WR101,Long St W,"Columbus, OH Default Zone"
1,Route 01,979,39.96487,-83.00248,WR32,Long St W,"Columbus, OH Default Zone"
1,Route 01,1675,39.96302,-83.00427,NG12,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,1675,39.962597,-83.00441,NG11,Marconi Blvd,"Columbus, OH Default Zone"
0,Route 01,979,39.965584,-83.00478,NG216,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,1675,39.962906,83.00446,NG25,Marconi Blvd,"Columbus, OH Default Zone"
0,Route 01,1675,39.965305,-83.000275,NL202,Pearl St N,"Columbus, OH Default Zone"
0,Route 01,979,39.96407,-83.00257,WQ63,Elm St W,"Columbus, OH Default Zone"
1,Route 01,1675,39.96296,-83.004265,NG10,Marconi Blvd,"Columbus, OH Default Zone"
0,Route 01,979,39.9641,-83.00224,WQ55,Elm St W,"Columbus, OH Default Zone"
1,Route 01,979,39.965015,-83.00289,NI202,Front St N,"Columbus, OH Default Zone"
1,Route 01,1675,39.965057,-83.000885,ER2,Long St E,"Columbus, OH Default Zone"
1,Route 01,1675,39.9629,-83.00426,NG8,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 08,982,39.95941,-82.99395,EI231,TOWN ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.95956,-82.99424,EI246,TOWN ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.96085,-82.993515,EK253,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.95963,-82.99361,EI276,TOWN ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.959686,-82.9931,EI300,TOWN ST E,"Columbus, OH Default Zone"
1,Route 08,4266,39.961758,-82.99315,EL314,OAK ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.96117,-82.99198,EK406,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.960987,-82.993546,EK294,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.960987,-82.993546,EK300,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.960773,-82.99414,EK231,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.96095,-82.992615,EK275,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.959545,-82.99438,EI240,TOWN ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.961067,-82.99289,EK318,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.959503,-82.99469,EI226,TOWN ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.961052,-82.99177,EK403,STATE ST E,"Columbus, OH Default Zone"
